scenario_id,industry,erp_system,product,e2e_scenario_name,business_description,modules,data_sources,priority,test_type,auto_feasibility,integration_hint
MFG-SAP-334,Manufacturing,SAP,SAP Mfg Process 334,Manufacturing E2E #334: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-335,Manufacturing,SAP,SAP Mfg Process 335,Manufacturing E2E #335: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-336,Manufacturing,SAP,SAP Mfg Process 336,Manufacturing E2E #336: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-337,Manufacturing,SAP,SAP Mfg Process 337,Manufacturing E2E #337: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-338,Manufacturing,SAP,SAP Mfg Process 338,Manufacturing E2E #338: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-339,Manufacturing,SAP,SAP Mfg Process 339,Manufacturing E2E #339: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-340,Manufacturing,SAP,SAP Mfg Process 340,Manufacturing E2E #340: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-341,Manufacturing,SAP,SAP Mfg Process 341,Manufacturing E2E #341: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-342,Manufacturing,SAP,SAP Mfg Process 342,Manufacturing E2E #342: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-343,Manufacturing,SAP,SAP Mfg Process 343,Manufacturing E2E #343: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-344,Manufacturing,SAP,SAP Mfg Process 344,Manufacturing E2E #344: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-345,Manufacturing,SAP,SAP Mfg Process 345,Manufacturing E2E #345: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-346,Manufacturing,SAP,SAP Mfg Process 346,Manufacturing E2E #346: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-347,Manufacturing,SAP,SAP Mfg Process 347,Manufacturing E2E #347: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-348,Manufacturing,SAP,SAP Mfg Process 348,Manufacturing E2E #348: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-349,Manufacturing,SAP,SAP Mfg Process 349,Manufacturing E2E #349: Production Flow 7,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-350,Manufacturing,SAP,SAP Mfg Process 350,Manufacturing E2E #350: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-351,Manufacturing,SAP,SAP Mfg Process 351,Manufacturing E2E #351: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-352,Manufacturing,SAP,SAP Mfg Process 352,Manufacturing E2E #352: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-353,Manufacturing,SAP,SAP Mfg Process 353,Manufacturing E2E #353: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-354,Manufacturing,SAP,SAP Mfg Process 354,Manufacturing E2E #354: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-355,Manufacturing,SAP,SAP Mfg Process 355,Manufacturing E2E #355: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-356,Manufacturing,SAP,SAP Mfg Process 356,Manufacturing E2E #356: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-357,Manufacturing,SAP,SAP Mfg Process 357,Manufacturing E2E #357: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-358,Manufacturing,SAP,SAP Mfg Process 358,Manufacturing E2E #358: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-359,Manufacturing,SAP,SAP Mfg Process 359,Manufacturing E2E #359: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-360,Manufacturing,SAP,SAP Mfg Process 360,Manufacturing E2E #360: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-361,Manufacturing,SAP,SAP Mfg Process 361,Manufacturing E2E #361: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-362,Manufacturing,SAP,SAP Mfg Process 362,Manufacturing E2E #362: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-363,Manufacturing,SAP,SAP Mfg Process 363,Manufacturing E2E #363: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-364,Manufacturing,SAP,SAP Mfg Process 364,Manufacturing E2E #364: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-365,Manufacturing,SAP,SAP Mfg Process 365,Manufacturing E2E #365: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-366,Manufacturing,SAP,SAP Mfg Process 366,Manufacturing E2E #366: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-367,Manufacturing,SAP,SAP Mfg Process 367,Manufacturing E2E #367: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-368,Manufacturing,SAP,SAP Mfg Process 368,Manufacturing E2E #368: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-369,Manufacturing,SAP,SAP Mfg Process 369,Manufacturing E2E #369: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-370,Manufacturing,SAP,SAP Mfg Process 370,Manufacturing E2E #370: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-371,Manufacturing,SAP,SAP Mfg Process 371,Manufacturing E2E #371: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-372,Manufacturing,SAP,SAP Mfg Process 372,Manufacturing E2E #372: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-373,Manufacturing,SAP,SAP Mfg Process 373,Manufacturing E2E #373: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-374,Manufacturing,SAP,SAP Mfg Process 374,Manufacturing E2E #374: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-375,Manufacturing,SAP,SAP Mfg Process 375,Manufacturing E2E #375: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-376,Manufacturing,SAP,SAP Mfg Process 376,Manufacturing E2E #376: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-377,Manufacturing,SAP,SAP Mfg Process 377,Manufacturing E2E #377: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-378,Manufacturing,SAP,SAP Mfg Process 378,Manufacturing E2E #378: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-379,Manufacturing,SAP,SAP Mfg Process 379,Manufacturing E2E #379: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-380,Manufacturing,SAP,SAP Mfg Process 380,Manufacturing E2E #380: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-381,Manufacturing,SAP,SAP Mfg Process 381,Manufacturing E2E #381: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-382,Manufacturing,SAP,SAP Mfg Process 382,Manufacturing E2E #382: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-383,Manufacturing,SAP,SAP Mfg Process 383,Manufacturing E2E #383: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-384,Manufacturing,SAP,SAP Mfg Process 384,Manufacturing E2E #384: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-385,Manufacturing,SAP,SAP Mfg Process 385,Manufacturing E2E #385: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-386,Manufacturing,SAP,SAP Mfg Process 386,Manufacturing E2E #386: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-387,Manufacturing,SAP,SAP Mfg Process 387,Manufacturing E2E #387: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-388,Manufacturing,SAP,SAP Mfg Process 388,Manufacturing E2E #388: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-389,Manufacturing,SAP,SAP Mfg Process 389,Manufacturing E2E #389: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-390,Manufacturing,SAP,SAP Mfg Process 390,Manufacturing E2E #390: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-391,Manufacturing,SAP,SAP Mfg Process 391,Manufacturing E2E #391: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-392,Manufacturing,SAP,SAP Mfg Process 392,Manufacturing E2E #392: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-393,Manufacturing,SAP,SAP Mfg Process 393,Manufacturing E2E #393: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-394,Manufacturing,SAP,SAP Mfg Process 394,Manufacturing E2E #394: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-395,Manufacturing,SAP,SAP Mfg Process 395,Manufacturing E2E #395: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-396,Manufacturing,SAP,SAP Mfg Process 396,Manufacturing E2E #396: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-397,Manufacturing,SAP,SAP Mfg Process 397,Manufacturing E2E #397: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-398,Manufacturing,SAP,SAP Mfg Process 398,Manufacturing E2E #398: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-399,Manufacturing,SAP,SAP Mfg Process 399,Manufacturing E2E #399: Production Flow 8,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-400,Manufacturing,SAP,SAP Mfg Process 400,Manufacturing E2E #400: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-401,Manufacturing,SAP,SAP Mfg Process 401,Manufacturing E2E #401: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-402,Manufacturing,SAP,SAP Mfg Process 402,Manufacturing E2E #402: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-403,Manufacturing,SAP,SAP Mfg Process 403,Manufacturing E2E #403: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-404,Manufacturing,SAP,SAP Mfg Process 404,Manufacturing E2E #404: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-405,Manufacturing,SAP,SAP Mfg Process 405,Manufacturing E2E #405: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-406,Manufacturing,SAP,SAP Mfg Process 406,Manufacturing E2E #406: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-407,Manufacturing,SAP,SAP Mfg Process 407,Manufacturing E2E #407: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-408,Manufacturing,SAP,SAP Mfg Process 408,Manufacturing E2E #408: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-409,Manufacturing,SAP,SAP Mfg Process 409,Manufacturing E2E #409: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
MFG-SAP-410,Manufacturing,SAP,SAP Mfg Process 410,Manufacturing E2E #410: Production Flow 9,From demand planning to delivery via SAP MES and quality management,"['MES', 'PP', 'QM', 'PM']","['SAP', 'IoT', 'PLM']",High,E2E,Medium,SAP APIs + OPC UA for MES
