Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-SA-01228,Sales,Campaign,Retail Banking,Campaign -> Lead -> Conversion -> Opp -> Revenue,Security,Edit Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Edit and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Low,Accessibility
SF-SA-01229,Sales,Campaign,Retail Banking,Account -> Contact -> Opp -> Close Won,Regression,Close Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Close and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Integration
SF-SA-01230,Sales,Campaign,Retail Banking,Account -> Contact -> Opp -> Close Won,Performance,Search Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Search and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Mobile
SF-SA-01231,Sales,Campaign,Manufacturing,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,UI,Search Manufacturing Sales Campaign,User has Sales access and Manufacturing data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Search and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Mobile
SF-SA-01232,Sales,Campaign,Manufacturing,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Integration,Export Manufacturing Sales Campaign,User has Sales access and Manufacturing data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Export and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Integration
SF-SA-01233,Sales,Campaign,Manufacturing,Campaign -> Lead -> Conversion -> Opp -> Revenue,Security,Delete Manufacturing Sales Campaign,User has Sales access and Manufacturing data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Delete and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Performance
SF-SA-01234,Sales,Campaign,Manufacturing,Campaign -> Lead -> Conversion -> Opp -> Revenue,Security,Edit Manufacturing Sales Campaign,User has Sales access and Manufacturing data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Edit and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Integration
SF-SA-01235,Sales,Campaign,Manufacturing,Account -> Contact -> Opp -> Close Won,Integration,Export Manufacturing Sales Campaign,User has Sales access and Manufacturing data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Export and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Security
SF-SA-01236,Sales,Campaign,Manufacturing,Account -> Contact -> Opp -> Close Won,Security,Validate Manufacturing Sales Campaign,User has Sales access and Manufacturing data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Validate and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,UI
SF-SA-01237,Sales,Campaign,Retail,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Functional,Submit Retail Sales Campaign,User has Sales access and Retail data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Submit and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Medium,Security
SF-SA-01238,Sales,Campaign,Retail,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Regression,Validate Retail Sales Campaign,User has Sales access and Retail data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Validate and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Functional
SF-SA-01239,Sales,Campaign,Retail,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Update Retail Sales Campaign,User has Sales access and Retail data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Update and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Mobile
SF-SA-01240,Sales,Campaign,Retail,Campaign -> Lead -> Conversion -> Opp -> Revenue,Regression,Restore Retail Sales Campaign,User has Sales access and Retail data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Restore and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Low,Functional
SF-SA-01241,Sales,Campaign,Retail,Account -> Contact -> Opp -> Close Won,Integration,Edit Retail Sales Campaign,User has Sales access and Retail data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Edit and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Regression
SF-SA-01242,Sales,Campaign,Retail,Account -> Contact -> Opp -> Close Won,Mobile,Close Retail Sales Campaign,User has Sales access and Retail data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Close and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Regression
SF-SA-01243,Sales,Campaign,Insurance,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Security,Close Insurance Sales Campaign,User has Sales access and Insurance data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Close and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Accessibility
SF-SA-01244,Sales,Campaign,Insurance,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Mobile,Delete Insurance Sales Campaign,User has Sales access and Insurance data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Delete and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Medium,Performance
SF-SA-01245,Sales,Campaign,Insurance,Campaign -> Lead -> Conversion -> Opp -> Revenue,Regression,Export Insurance Sales Campaign,User has Sales access and Insurance data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Export and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Low,Security
SF-SA-01246,Sales,Campaign,Insurance,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Archive Insurance Sales Campaign,User has Sales access and Insurance data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Archive and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Security
SF-SA-01247,Sales,Campaign,Insurance,Account -> Contact -> Opp -> Close Won,Performance,Approve Insurance Sales Campaign,User has Sales access and Insurance data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Approve and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Performance
SF-SA-01248,Sales,Campaign,Insurance,Account -> Contact -> Opp -> Close Won,Integration,Export Insurance Sales Campaign,User has Sales access and Insurance data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Export and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Performance
SF-SA-01249,Sales,Campaign,Education,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Functional,View Education Sales Campaign,User has Sales access and Education data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform View and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,UI
SF-SA-01250,Sales,Campaign,Education,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Functional,Approve Education Sales Campaign,User has Sales access and Education data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Approve and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Integration
SF-SA-01251,Sales,Campaign,Education,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Restore Education Sales Campaign,User has Sales access and Education data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Restore and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Mobile
SF-SA-01252,Sales,Campaign,Education,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Sync Education Sales Campaign,User has Sales access and Education data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Sync and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Performance
SF-SA-01253,Sales,Campaign,Education,Account -> Contact -> Opp -> Close Won,Integration,Reject Education Sales Campaign,User has Sales access and Education data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Reject and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Accessibility
SF-SA-01254,Sales,Campaign,Education,Account -> Contact -> Opp -> Close Won,Security,Restore Education Sales Campaign,User has Sales access and Education data is configured,"1. Navigate to Campaign.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Restore and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Regression
SF-SA-01255,Sales,Campaign,Healthcare,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Regression,Bulk Edit Healthcare Sales Campaign,User has Sales access and Healthcare data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Bulk Edit and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,UI
SF-SA-01256,Sales,Campaign,Healthcare,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Regression,Reject Healthcare Sales Campaign,User has Sales access and Healthcare data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Reject and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Functional
SF-SA-01257,Sales,Campaign,Healthcare,Campaign -> Lead -> Conversion -> Opp -> Revenue,Mobile,Approve Healthcare Sales Campaign,User has Sales access and Healthcare data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Approve and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Performance
