Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
WD-01145,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01146,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01147,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01148,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01149,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01150,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01151,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01152,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01153,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01154,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01155,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01156,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01157,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01158,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01159,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01160,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01161,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01162,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01163,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01164,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01165,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01166,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01167,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01168,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01169,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01170,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01171,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01172,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01173,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01174,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01175,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01176,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01177,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01178,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01179,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01180,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01181,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01182,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01183,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01184,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01185,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01186,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01187,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01188,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01189,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01190,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01191,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01192,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01193,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01194,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01195,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01196,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01197,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01198,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01199,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01200,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01201,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01202,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01203,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01204,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01205,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01206,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01207,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01208,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01209,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01210,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01211,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01212,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01213,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01214,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01215,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01216,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01217,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01218,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01219,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01220,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01221,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01222,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01223,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01224,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01225,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01226,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01227,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01228,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01229,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01230,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01231,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01232,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01233,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01234,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01235,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01236,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01237,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01238,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-01239,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
