Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-INT-00382,Workday,INTEGRATIONS,Error Handling,Education,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Update Education Workday Error Handling,Workday access is provisioned and Education test data exists,"1. Open Workday Error Handling.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00383,Workday,INTEGRATIONS,Error Handling,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Route Education Workday Error Handling,Workday access is provisioned and Education test data exists,"1. Open Workday Error Handling.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00384,Workday,INTEGRATIONS,Error Handling,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Reject Education Workday Error Handling,Workday access is provisioned and Education test data exists,"1. Open Workday Error Handling.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00385,Workday,INTEGRATIONS,Error Handling,Education,Budget -> Expense -> Journal -> Dashboard,Workflow,Reject Education Workday Error Handling,Workday access is provisioned and Education test data exists,"1. Open Workday Error Handling.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00386,Workday,INTEGRATIONS,Error Handling,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Create Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00387,Workday,INTEGRATIONS,Error Handling,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Submit Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00388,Workday,INTEGRATIONS,Error Handling,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Route Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00389,Workday,INTEGRATIONS,Error Handling,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Reject Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00390,Workday,INTEGRATIONS,Error Handling,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Submit Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00391,Workday,INTEGRATIONS,Error Handling,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Sync Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00392,Workday,INTEGRATIONS,Error Handling,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Mobile,Reject Nonprofit Workday Error Handling,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Error Handling.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00393,Workday,INTEGRATIONS,Error Handling,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Import Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00394,Workday,INTEGRATIONS,Error Handling,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Submit Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00395,Workday,INTEGRATIONS,Error Handling,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Approve Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00396,Workday,INTEGRATIONS,Error Handling,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Validate Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00397,Workday,INTEGRATIONS,Error Handling,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Sync Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00398,Workday,INTEGRATIONS,Error Handling,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Export Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00399,Workday,INTEGRATIONS,Error Handling,Financial Services,Budget -> Expense -> Journal -> Dashboard,Integration,Approve Financial Services Workday Error Handling,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Error Handling.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00400,Workday,INTEGRATIONS,Error Handling,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Sync Technology Workday Error Handling,Workday access is provisioned and Technology test data exists,"1. Open Workday Error Handling.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00401,Workday,INTEGRATIONS,Error Handling,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Sync Technology Workday Error Handling,Workday access is provisioned and Technology test data exists,"1. Open Workday Error Handling.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00402,Workday,INTEGRATIONS,Error Handling,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Close Technology Workday Error Handling,Workday access is provisioned and Technology test data exists,"1. Open Workday Error Handling.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00403,Workday,INTEGRATIONS,Error Handling,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Import Technology Workday Error Handling,Workday access is provisioned and Technology test data exists,"1. Open Workday Error Handling.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
