Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-CO-00184,SAP Ph-II,CO,Profit Center,Banking,Master Data -> Transaction -> Settlement -> Analytics,UI,Delete Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00185,SAP Ph-II,CO,Profit Center,Banking,Order -> Delivery -> Billing -> Accounting,Functional,Escalate Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00186,SAP Ph-II,CO,Profit Center,Utilities,Create -> Approve -> Post -> Report,Regression,Delete Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00187,SAP Ph-II,CO,Profit Center,Utilities,Plan -> Execute -> Verify -> Close,Functional,Delete Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00188,SAP Ph-II,CO,Profit Center,Utilities,Request -> Process -> Approve -> Complete,Performance,Search Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00189,SAP Ph-II,CO,Profit Center,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Functional,Submit Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00190,SAP Ph-II,CO,Profit Center,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Validate Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00191,SAP Ph-II,CO,Profit Center,CPG,Create -> Approve -> Post -> Report,UI,Update CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00192,SAP Ph-II,CO,Profit Center,CPG,Plan -> Execute -> Verify -> Close,Integration,Validate CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00193,SAP Ph-II,CO,Profit Center,CPG,Request -> Process -> Approve -> Complete,Regression,Search CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00194,SAP Ph-II,CO,Profit Center,CPG,Master Data -> Transaction -> Settlement -> Analytics,Performance,Approve CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00195,SAP Ph-II,CO,Profit Center,CPG,Order -> Delivery -> Billing -> Accounting,Functional,Approve CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00196,SAP Ph-II,CO,Profit Center,Public Sector,Create -> Approve -> Post -> Report,UI,Route Public Sector SAP Profit Center,SAP access provisioned and Public Sector test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00197,SAP Ph-II,CO,Profit Center,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Update Public Sector SAP Profit Center,SAP access provisioned and Public Sector test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00198,SAP Ph-II,CO,Profit Center,Public Sector,Request -> Process -> Approve -> Complete,Integration,Escalate Public Sector SAP Profit Center,SAP access provisioned and Public Sector test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00199,SAP Ph-II,CO,Profit Center,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Integration,Escalate Public Sector SAP Profit Center,SAP access provisioned and Public Sector test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00200,SAP Ph-II,CO,Profit Center,Public Sector,Order -> Delivery -> Billing -> Accounting,Security,Validate Public Sector SAP Profit Center,SAP access provisioned and Public Sector test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00201,SAP Ph-II,CO,Planning,Manufacturing,Create -> Approve -> Post -> Report,Performance,Approve Manufacturing SAP Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00202,SAP Ph-II,CO,Planning,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Submit Manufacturing SAP Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00203,SAP Ph-II,CO,Planning,Manufacturing,Request -> Process -> Approve -> Complete,Security,Edit Manufacturing SAP Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00204,SAP Ph-II,CO,Planning,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Performance,Edit Manufacturing SAP Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00205,SAP Ph-II,CO,Planning,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Update Manufacturing SAP Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00206,SAP Ph-II,CO,Planning,Retail,Create -> Approve -> Post -> Report,UI,Escalate Retail SAP Planning,SAP access provisioned and Retail test data exists,"1. Open Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00207,SAP Ph-II,CO,Planning,Retail,Plan -> Execute -> Verify -> Close,UI,Edit Retail SAP Planning,SAP access provisioned and Retail test data exists,"1. Open Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00208,SAP Ph-II,CO,Planning,Retail,Request -> Process -> Approve -> Complete,Regression,Validate Retail SAP Planning,SAP access provisioned and Retail test data exists,"1. Open Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00209,SAP Ph-II,CO,Planning,Retail,Master Data -> Transaction -> Settlement -> Analytics,Security,Submit Retail SAP Planning,SAP access provisioned and Retail test data exists,"1. Open Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00210,SAP Ph-II,CO,Planning,Retail,Order -> Delivery -> Billing -> Accounting,Security,Escalate Retail SAP Planning,SAP access provisioned and Retail test data exists,"1. Open Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00211,SAP Ph-II,CO,Planning,Pharma,Create -> Approve -> Post -> Report,Security,Restore Pharma SAP Planning,SAP access provisioned and Pharma test data exists,"1. Open Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00212,SAP Ph-II,CO,Planning,Pharma,Plan -> Execute -> Verify -> Close,Integration,Submit Pharma SAP Planning,SAP access provisioned and Pharma test data exists,"1. Open Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00213,SAP Ph-II,CO,Planning,Pharma,Request -> Process -> Approve -> Complete,Integration,Reject Pharma SAP Planning,SAP access provisioned and Pharma test data exists,"1. Open Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
