Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-MA-01032,Marketing,Marketing Cloud Connect,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Clone Manufacturing Marketing Marketing Cloud Connect,User has Marketing access and Manufacturing data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Clone and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Performance
SF-MA-01033,Marketing,Marketing Cloud Connect,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,View Education Marketing Marketing Cloud Connect,User has Marketing access and Education data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform View and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Integration
SF-MA-01034,Marketing,Marketing Cloud Connect,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Clone Education Marketing Marketing Cloud Connect,User has Marketing access and Education data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Clone and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Performance
SF-MA-01035,Marketing,Marketing Cloud Connect,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Regression,Reassign Education Marketing Marketing Cloud Connect,User has Marketing access and Education data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Reassign and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Accessibility
SF-MA-01036,Marketing,Marketing Cloud Connect,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Mobile,Approve Education Marketing Marketing Cloud Connect,User has Marketing access and Education data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Approve and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Functional
SF-MA-01037,Marketing,Marketing Cloud Connect,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Delete Education Marketing Marketing Cloud Connect,User has Marketing access and Education data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Delete and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-01038,Marketing,Marketing Cloud Connect,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Functional,Validate Education Marketing Marketing Cloud Connect,User has Marketing access and Education data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Validate and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Security
SF-MA-01039,Marketing,Marketing Cloud Connect,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,Sync Nonprofit Marketing Marketing Cloud Connect,User has Marketing access and Nonprofit data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Sync and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Security
SF-MA-01040,Marketing,Marketing Cloud Connect,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Search Nonprofit Marketing Marketing Cloud Connect,User has Marketing access and Nonprofit data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Search and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Integration
SF-MA-01041,Marketing,Marketing Cloud Connect,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Sync Nonprofit Marketing Marketing Cloud Connect,User has Marketing access and Nonprofit data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Sync and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Integration
SF-MA-01042,Marketing,Marketing Cloud Connect,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Submit Nonprofit Marketing Marketing Cloud Connect,User has Marketing access and Nonprofit data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Submit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Accessibility
SF-MA-01043,Marketing,Marketing Cloud Connect,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Regression,View Nonprofit Marketing Marketing Cloud Connect,User has Marketing access and Nonprofit data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform View and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,UI
SF-MA-01044,Marketing,Marketing Cloud Connect,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Update Nonprofit Marketing Marketing Cloud Connect,User has Marketing access and Nonprofit data is configured,"1. Navigate to Marketing Cloud Connect.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Update and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-01045,Marketing,Consent Management,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Bulk Edit Retail Marketing Consent Management,User has Marketing access and Retail data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Bulk Edit and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-01046,Marketing,Consent Management,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Reassign Retail Marketing Consent Management,User has Marketing access and Retail data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reassign and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,UI
SF-MA-01047,Marketing,Consent Management,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Close Retail Marketing Consent Management,User has Marketing access and Retail data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Close and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Performance
SF-MA-01048,Marketing,Consent Management,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Restore Retail Marketing Consent Management,User has Marketing access and Retail data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Restore and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,UI
SF-MA-01049,Marketing,Consent Management,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Archive Retail Marketing Consent Management,User has Marketing access and Retail data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Archive and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Regression
SF-MA-01050,Marketing,Consent Management,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,View Retail Marketing Consent Management,User has Marketing access and Retail data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform View and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Functional
SF-MA-01051,Marketing,Consent Management,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Integration,Close Healthcare Marketing Consent Management,User has Marketing access and Healthcare data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Close and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Accessibility
SF-MA-01052,Marketing,Consent Management,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,View Healthcare Marketing Consent Management,User has Marketing access and Healthcare data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform View and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Functional
SF-MA-01053,Marketing,Consent Management,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Reject Healthcare Marketing Consent Management,User has Marketing access and Healthcare data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Reject and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Security
SF-MA-01054,Marketing,Consent Management,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Functional,Validate Healthcare Marketing Consent Management,User has Marketing access and Healthcare data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Validate and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Functional
SF-MA-01055,Marketing,Consent Management,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,Restore Healthcare Marketing Consent Management,User has Marketing access and Healthcare data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Restore and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Accessibility
SF-MA-01056,Marketing,Consent Management,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Create Healthcare Marketing Consent Management,User has Marketing access and Healthcare data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Create and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Functional
